ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Brands,Meta: _product_sku,Meta: _product_year,Meta: _product_condition,Meta: _product_stock_status,Meta: _product_specs,Meta: _product_expert_id,Meta: _product_expert_review,Meta: _lightspeed_unit_id,Meta: _product_price,Meta: _product_msrp,Meta: _lightspeed_vin,Meta: _lightspeed_web_title,Meta: _lightspeed_color,Meta: _lightspeed_class,Meta: _lightspeed_unit_type,Meta: _lightspeed_raw_json,Meta: _lightspeed_last_sync,Meta: _lightspeed_unmapped_type,Meta: _product_monthly_payment
Bar Length|16""
Weight|9.5 lbs (powerhead)
Warranty|5-Year Consumer",1,"CS-352 is the Goldilocks homeowner saw — not too big, not too small. For 4-6 cords a year plus storm work, it's the right fit.",,,,,,,,,,,,
227,simple,EC-CS680-26,,Echo CS-680 Chainsaw,1,0,visible,"Heavy pro chainsaw. 66.8cc, 24"" bar, production-grade.","<p>The CS-680 is pro-grade territory. 66.8cc and a 24"" bar for heavy firewood production, larger timber work, and professional landscape/tree crews. If you're cutting more than 10 cords a year or running the saw for commercial work, this is where Echo's pro engineering pays off.</p>\n<p>Anti-vibration, automatic oiler, decompression valve, magnesium crankcase. Built for long cutting days and hard work.</p>\n<p>In-house service for warranty and non-warranty work. Pro parts (chains, bars, sprockets, clutches) stocked for the CS-680 specifically.</p>",,,taxable,,backorder,,,0,0,,,,,0,,,,,,,http://reyco.glvmarketing.ca/wp-content/uploads/2026/04/EC-CS680-26.jpg,,,,,,,,,0,Echo,EC-CS680-26,2026,new,on_order,"Engine|66.8cc 2-Stroke
Bar Length|24""
Weight|14.1 lbs (powerhead)
Warranty|5-Year Consumer / 2-Year Commercial",1,"CS-680 is where you go when the CS-590 isn't enough. Production firewood, large timber, commercial work. The magnesium crankcase and pro duty cycle make it hold up where lesser saws wear out.",,,,,,,,,,,,
228,simple,EC-PB580T-26,,Echo PB-580T Backpack Blower,1,0,visible,"Mid-tier backpack blower. Comfortable, powerful, the homeowner workhorse.","<p>The PB-580T is the most-sold backpack blower Reyco stocks. Mid-displacement engine with comfortable harness, proper airflow numbers for real fall leaf work, and the reliability that makes Echo the go-to power equipment brand for serious homeowners.</p>\n<p>If you have a property big enough that a handheld blower isn't cutting it, the PB-580T is where you move up. Covers 1-3 acre yards comfortably and handles wet leaves without stalling.</p>\n<p>Reyco stocks PB-580 filters, spark plugs, and common wear parts. Service in-house.</p>",,,taxable,,backorder,,,0,0,,,,,0,,,,,,,http://reyco.glvmarketing.ca/wp-content/uploads/2026/04/EC-PB580T-26.jpg,,,,,,,,,0,Echo,EC-PB580T-26,2026,new,on_order,"Engine|58.2cc 2-Stroke
Air Volume|510 CFM
Air Speed|215 MPH
Weight|22.6 lbs
Warranty|5-Year Consumer",1,PB-580T is our go-to recommendation for 1-3 acre properties. Right balance of power and comfort for a full day of fall cleanup without beating yourself up.,,,,,,,,,,,,
229,simple,EC-PB9010T-26,,Echo PB-9010T X Series Backpack Blower,1,0,visible,Flagship X Series backpack blower. One of the highest-airflow blowers on the market.,"<p>The PB-9010T is Echo's X Series flagship — one of the most powerful backpack blowers on the market. 79.9cc engine delivering 1110 CFM at 220 MPH. For pro landscape crews running fall cleanup on commercial accounts, large estates, or municipal properties where you're moving serious leaf volume.</p>\n<p>Built for all-day commercial use. The X Series engines are Echo's highest-duty-cycle platforms — designed to run 8-hour work days on repeat.</p>\n<p>Pro parts availability at Reyco. Service handled in-house by technicians familiar with X Series engines.</p>",,,taxable,,backorder,,,0,0,,,,,0,,,,,,,http://reyco.glvmarketing.ca/wp-content/uploads/2026/04/EC-PB9010T-26.jpg,,,,,,,,,0,Echo,EC-PB9010T-26,2026,new,on_order,"Engine|79.9cc 2-Stroke X Series
Air Volume|1110 CFM
Air Speed|220 MPH
Weight|26.3 lbs
Warranty|5-Year Consumer / 2-Year Commercial",1,PB-9010T is for pro crews and large-property owners who want industry-leading airflow. Built for commercial duty — holds up where homeowner-grade blowers would burn out.,,,,,,,,,,,,
230,simple,EC-PB755ST-26,,Echo PB-755ST Backpack Blower,1,0,visible,Pro straight-tube backpack blower. Commercial-grade workhorse.,"<p>The PB-755ST is Echo's pro backpack — straight-tube design, 63.3cc engine, and the duty cycle expected from a commercial blower. Sits between the PB-580 homeowner-grade and the PB-9010 X Series flagship.</p>\n<p>Most commonly specced by landscape professionals running regular commercial accounts, cemetery maintenance crews, and larger estate caretakers.</p>\n<p>Parts and service through Reyco.</p>",,,taxable,,backorder,,,0,0,,,,,0,,,,,,,http://reyco.glvmarketing.ca/wp-content/uploads/2026/04/EC-PB755ST-26.jpg,,,,,,,,,0,Echo,EC-PB755ST-26,2026,new,on_order,"Engine|63.3cc 2-Stroke
Air Volume|651 CFM
Air Speed|214 MPH
Weight|24.9 lbs
Warranty|5-Year Consumer / 2-Year Commercial",1,"PB-755ST is the commercial-duty workhorse. If you're running a lawn crew and need something that holds up through serious daily use, this is the middle ground.",,,,,,,,,,,,
231,simple,EC-SRM225-26,,Echo SRM-225 String Trimmer,1,0,visible,Homeowner straight-shaft trimmer. The reliable Echo starter trimmer.,"<p>The SRM-225 is the homeowner trimmer Echo built its reputation on. 21.2cc straight-shaft design with the reliability, easy starting, and parts availability that make it the default recommendation for property owners who want a legitimate trimmer without pro pricing.</p>\n<p>Straight shaft puts the head further from the operator's feet — safer working in rough terrain. Speed-Feed head for quick line changes without taking the trimmer apart.</p>\n<p>Reyco stocks SRM-225 line, spark plugs, and air filters.</p>",,,taxable,,backorder,,,0,0,,,,,0,,,,,,,http://reyco.glvmarketing.ca/wp-content/uploads/2026/04/EC-SRM225-26.jpg,,,,,,,,,0,Echo,EC-SRM225-26,2026,new,on_order,"Engine|21.2cc 2-Stroke
Shaft|Straight
Cutting Width|17""
Weight|10.6 lbs
Warranty|5-Year Consumer",1,"SRM-225 is the default trimmer recommendation for homeowners. It starts, it runs, it lasts. Nothing fancy, and that's the point.",,,,,,,,,,,,
232,simple,EC-HC2020-26,,Echo HC-2020 Hedge Trimmer,1,0,visible,Double-sided hedge trimmer. Homeowner-to-light-commercial range.,"<p>The HC-2020 is Echo's homeowner-to-light-commercial hedge trimmer. Double-sided 20"" blade, 21.2cc engine, and the comfort-focused handle design that matters on longer hedge jobs.</p>\n<p>Right for property owners with dedicated hedge rows, light commercial property maintenance, and customers who need a dedicated hedge trimmer instead of an attachment on a PAS powerhead.</p>\n<p>Reyco services Echo hedge trimmers and stocks blade sets as replacement parts.</p>",,,taxable,,backorder,,,0,0,,,,,0,,,,,,,http://reyco.glvmarketing.ca/wp-content/uploads/2026/04/EC-HC2020-26.jpg,,,,,,,,,0,Echo,EC-HC2020-26,2026,new,on_order,"Engine|21.2cc 2-Stroke
Blade Length|20""
Blade Type|Double-Sided
Weight|11.0 lbs
Warranty|5-Year Consumer",1,HC-2020 is the dedicated hedge trimmer for homeowners who do enough hedge work that an attachment isn't efficient. Nicely balanced double-sided blade.,,,,,,,,,,,,
233,simple,EC-DCS5000-26,,Echo DCS-5000 — 56V Cordless Chainsaw,1,0,visible,"Battery-powered chainsaw. Pro-grade 56V performance, quiet operation.","<p>The DCS-5000 is Echo's flagship 56V cordless chainsaw. Pro-grade performance in a quiet electric platform — for property owners moving away from two-stroke gas, cottage crowds where quiet operation matters, and customers managing multiple Echo 56V tools on a shared battery platform.</p>\n<p>18"" bar, brushless motor, runs on Echo's 56V battery system (batteries and chargers sold separately or as kits). Real cutting performance — not a de-rated homeowner tool. Cuts full-size firewood, handles storm cleanup, and matches the cutting speed of comparable gas saws.</p>\n<p>Reyco stocks Echo 56V batteries and chargers. Service and warranty repair in-house.</p>",,,taxable,,backorder,,,0,0,,,,,0,,,,,,,http://reyco.glvmarketing.ca/wp-content/uploads/2026/04/EC-DCS5000-26.jpg,,,,,,,,,0,Echo,EC-DCS5000-26,2026,new,on_order,"Platform|Echo 56V
Bar Length|18""
Motor|Brushless
Weight|12.0 lbs (with battery)
Warranty|5-Year Consumer",1,"DCS-5000 is where cordless chainsaws finally match gas performance. For cottage properties where two-stroke noise is an issue, or customers building out a 56V tool fleet, it's absolutely the right call.",,,,,,,,,,,,
289,simple,RJ-TRUSS-PIPE,,R&amp;J Truss Pipe Dock — Aluminum,1,0,visible,"Aluminum truss pipe dock, custom-sized to your shoreline.","<p>R&amp;J Machine's flagship aluminum truss pipe dock. Custom-sized to your shoreline, 6061T6 marine-grade aluminum, 50 years of proven design. Request a quote — every dock is site-specific.</p>",,,taxable,,backorder,,,0,0,,,,,0,,,,,,,http://reyco.glvmarketing.ca/wp-content/uploads/2026/04/Pipe-Dock-w.-wheel.jpg,,,,,,,,,0,R&amp;J Machine,RJ-TRUSS-PIPE,2026,order,consultation,"Material|6061T6 Aluminum
Construction|Truss Pipe
Sizing|Custom to Shoreline
Install|Via Reyco Partner
Warranty|R&J Machine",1,"Truss pipe is the most-sold R&J dock. Reliable, adjustable, proven on Algoma shorelines for decades.",,,,,,,,,,,,
290,simple,RJ-FLOATING-TRUSS,,R&amp;J Floating Truss Dock,1,0,visible,Custom-designed floating truss dock for deeper water.,"<p>Floating truss dock from R&amp;J. Custom-designed for your shoreline when water depth or ice movement makes a pipe dock impractical. Aluminum construction, marine-grade.</p>",,,taxable,,backorder,,,0,0,,,,,0,,,,,,,http://reyco.glvmarketing.ca/wp-content/uploads/2026/04/IMG_1593-scaled-1.jpg,,,,,,,,,0,R&amp;J Machine,RJ-FLOATING-TRUSS,2026,order,consultation,"Material|6061T6 Aluminum
Type|Floating Truss
Sizing|Custom
Install|Via Reyco Partner
Warranty|R&J Machine",1,Floating truss is the answer for deeper-water properties or ice-prone shorelines.,,,,,,,,,,,,
291,simple,RJ-LUX-FLOATING,,R&amp;J LUX Floating Dock System,1,0,visible,Premium low-profile floating dock. The LUX aesthetic.,<p>LUX Floating Dock System — R&amp;J's premium low-profile floating option. Same marine-grade aluminum construction in a cleaner visual profile.</p>,,,taxable,,backorder,,,0,0,,,,,0,,,,,,,http://reyco.glvmarketing.ca/wp-content/uploads/2026/04/edited-image-of-LUX-floating-dock-with-oscillator.png,,,,,,,,,0,R&amp;J Machine,RJ-LUX-FLOATING,2026,order,consultation,"Material|6061T6 Aluminum
Type|LUX Low-Profile Floating
Aesthetic|Premium
Warranty|R&J Machine",1,LUX is the premium choice when aesthetic matters as much as function.,,,,,,,,,,,,
292,simple,RJ-WAVEX-MODULAR,,R&amp;J WaveX Modular Dock System,1,0,visible,Side-extruded aluminum modular dock. Expandable.,<p>WaveX Modular Dock — R&amp;J's exclusive side-extruded aluminum dock system. High-end features without premium pricing. Modular design expands season over season.</p>,,,taxable,,backorder,,,0,0,,,,,0,,,,,,,http://reyco.glvmarketing.ca/wp-content/uploads/2026/04/cosgrave-cropped2.jpg,,,,,,,,,0,R&amp;J Machine,RJ-WAVEX-MODULAR,2026,order,consultation,"Material|Side-Extruded 6061T6
Type|Modular
Expandable|Yes
Warranty|R&J Machine",1,"WaveX is the expandable choice — start small, add sections as the family grows or needs change.",,,,,,,,,,,,
293,simple,RJ-LIFT-STEP-DOCK,,R&amp;J Lift-Up Step Dock,1,0,visible,Lift-up and step dock for easy winter removal.,"<p>Lift-Up &amp; Step Dock from R&amp;J — aluminum dock designed for easy winter storage and protection. Removal in minutes, no ice damage risk.</p>",,,taxable,,backorder,,,0,0,,,,,0,,,,,,,http://reyco.glvmarketing.ca/wp-content/uploads/2026/04/DEMEYER-2015-e1703789742619.jpg,,,,,,,,,0,R&amp;J Machine,RJ-LIFT-STEP-DOCK,2026,order,consultation,"Material|Aluminum
Type|Lift-Up / Step
Winter|Easy Removal
Warranty|R&J Machine",1,Lift-Up is the choice for owners who prioritize winter-storage simplicity. Ice damage goes away.,,,,,,,,,,,,
294,simple,RJ-CANTILEVER,,R&amp;J Cantilever Boat Lift,1,0,visible,Aluminum cantilever lift. Best value for most boats.,"<p>R&amp;J cantilever boat lift — aluminum extrusions with infinite leg adjustment, full-length adjustable bunks. Best value option for most fishing boats and smaller rigs.</p>",,,taxable,,backorder,,,0,0,,,,,0,,,,,,,http://reyco.glvmarketing.ca/wp-content/uploads/2026/04/Boat-Lift-107.jpg,,,,,,,,,0,R&amp;J Machine,RJ-CANTILEVER,2026,order,consultation,"Type|Cantilever
Material|6061T6 Aluminum
Bunks|Full-Length Adjustable
Warranty|R&J Machine",1,Cantilever is the best-value lift for most Algoma boat owners. Sized for 16-19 ft fishing boats.,,,,,,,,,,,,
295,simple,RJ-HYDRAULIC,,R&amp;J Hydraulic Boat Lift,1,0,visible,Push-button hydraulic boat lift. Premium operation.,"<p>Hydraulic boat lift from R&amp;J. Push-button operation, quick and quiet lifting, premium choice for pontoons and larger cruisers.</p>",,,taxable,,backorder,,,0,0,,,,,0,,,,,,,http://reyco.glvmarketing.ca/wp-content/uploads/2026/04/Hydraulic-Lift-4.jpg,,,,,,,,,0,R&amp;J Machine,RJ-HYDRAULIC,2026,order,consultation,"Type|Hydraulic
Operation|Push-Button
Material|6061T6 Aluminum
Warranty|R&J Machine",1,Hydraulic is the no-cranking premium choice. Pontoon owners and larger-boat customers end up here.,,,,,,,,,,,,
296,simple,RJ-VERTICAL-PONTOON,,R&amp;J Vertical Pontoon Boat Lift,1,0,visible,Vertical lift for large water fluctuation or waves.,"<p>Vertical pontoon boat lift — ideal where you have seasonal water fluctuation or regular wave action. Pontoon-specific engineering for stable, straight vertical lifting.</p>",,,taxable,,backorder,,,0,0,,,,,0,,,,,,,http://reyco.glvmarketing.ca/wp-content/uploads/2026/04/vertical-pontton-lift-with-lift-dock-chiesa-2016-e1485202621733.jpeg,,,,,,,,,0,R&amp;J Machine,RJ-VERTICAL-PONTOON,2026,order,consultation,"Type|Vertical
Application|Pontoons
Use Case|Water Fluctuation / Wave Action
Warranty|R&J Machine",1,Vertical pontoon is essential where seasonal water fluctuation is significant. Keeps the pontoon safely elevated.,,,,,,,,,,,,
297,simple,RJ-HYDRO-EXTREME,,R&amp;J Hydro Extreme Boat Lift,1,0,visible,Versatile vertical hydraulic lift. Flexible capacity.,"<p>Hydro Extreme Boatlift — versatile vertical hydraulic lift. Push-button ops, premium engineering, adaptable to multiple boat styles and hull configurations.</p>",,,taxable,,backorder,,,0,0,,,,,0,,,,,,,http://reyco.glvmarketing.ca/wp-content/uploads/2026/04/HydroExtreme-Lift378719.jpg,,,,,,,,,0,R&amp;J Machine,RJ-HYDRO-EXTREME,2026,order,consultation,"Type|Vertical Hydraulic
Application|Multiple Hull Types
Operation|Push-Button
Warranty|R&J Machine",1,Hydro Extreme is the flexible flagship lift. Handles everything from fishing boats to pontoons.,,,,,,,,,,,,
298,simple,RJ-HIDDEN-BEAM,,R&amp;J Hidden-Beam Wet-Slip Lift,1,0,visible,Boathouse-integrated lift. Clean interior aesthetic.,<p>Hidden-Beam Wet-Slip Lift for boathouse integrations. Clean interior appearance — the beam isn't visible from inside the boathouse. Premium boathouse installations.</p>,,,taxable,,backorder,,,0,0,,,,,0,,,,,,,http://reyco.glvmarketing.ca/wp-content/uploads/2026/04/Kerr_Hidden_Lifts-19-scaled.jpg,,,,,,,,,0,R&amp;J Machine,RJ-HIDDEN-BEAM,2026,order,consultation,"Type|Hidden-Beam Wet-Slip
Application|Boathouse Integration
Aesthetic|Clean Interior
Warranty|R&J Machine",1,Hidden-Beam is the premium boathouse choice. When aesthetics matter inside the boathouse.,,,,,,,,,,,,
299,simple,RJ-LIFT-ROOF,,R&amp;J Boat Lift Roof System,1,0,visible,Lift-mounted roof. UV and weather protection.,"<p>Boat Lift Roof System — mounts to R&amp;J lifts. Aluminum frame with canvas or solid-roof options. Keeps UV and rain off your boat, extends life of upholstery and gelcoat.</p>",,,taxable,,backorder,,,0,0,,,,,0,,,,,,,http://reyco.glvmarketing.ca/wp-content/uploads/2026/04/Floating-Dock-with-Hydraulic-Boat-Lift-and-Roof-System-Aluimun-Framework-with-Veka-Decking-by-RJ-Machine-scaled.jpg,,,,,,,,,0,R&amp;J Machine,RJ-LIFT-ROOF,2026,order,consultation,"Type|Lift-Mounted Roof
Frame|Aluminum
Cover Options|Canvas / Solid Roof
Warranty|R&J Machine",1,Lift roofs pay back in preserved resale value. Worth the upgrade if you're keeping the boat 5+ years.,,,,,,,,,,,,
300,simple,RJ-HYDRAULIC-PWC,,R&amp;J Hydraulic PWC Lift,1,0,visible,Hydraulic lift for Sea-Doo and personal watercraft.,"<p>Hydraulic personal watercraft lift from R&amp;J. Push-button operation for Sea-Doo, Yamaha WaveRunner, Kawasaki Jet Ski. Aluminum construction, ideal for permanent cottage docks.</p>",,,taxable,,backorder,,,0,0,,,,,0,,,,,,,http://reyco.glvmarketing.ca/wp-content/uploads/2026/04/25-06-19RJMachine-K1045-croppedadj-scaled.jpg,,,,,,,,,0,R&amp;J Machine,RJ-HYDRAULIC-PWC,2026,order,consultation,"Type|Hydraulic PWC Lift
Compatibility|Sea-Doo / WaveRunner / Jet Ski
Operation|Push-Button
Warranty|R&J Machine",1,"Hydraulic PWC is the premium choice — push-button ops, clean install, reliable for decades.",,,,,,,,,,,,
301,simple,WA-PWC-PORT,,Wave Armour PWC Wave Port,1,0,visible,Polyethylene drive-on PWC storage. No cranking.,"<p>Wave Armour PWC Wave Port — polyethylene drive-on storage. No cranking, no hydraulics, no moving parts. Drive on, walk away. Available in Pro, Pro Maxx, WB, Inline, Sport, SLX variants.</p>",,,taxable,,backorder,,,0,0,,,,,0,,,,,,,http://reyco.glvmarketing.ca/wp-content/uploads/2026/04/WavX-PWC-Lift-2018-rotated-1.jpg,,,,,,,,,0,R&amp;J Machine,WA-PWC-PORT,2026,order,consultation,"Type|Polyethylene Drive-On
Variants|Pro / Pro Maxx / WB / Inline / Sport / SLX
Operation|Drive-On
Warranty|Wave Armor",1,"Wave Armour Ports are the practical PWC choice for most cottage owners. Drive on, walk away — no maintenance.",,,,,,,,,,,,
302,simple,RJ-MARINE-RAILWAY,,R&amp;J Marine Railway System,1,0,visible,Dual-track aluminum railway for beach-launch properties.,"<p>R&amp;J Marine Railway — dual-track aluminum system for shorelines where a lift doesn't work. Manual or electric winch options, custom track lengths.</p>",,,taxable,,backorder,,,0,0,,,,,0,,,,,,,http://reyco.glvmarketing.ca/wp-content/uploads/2026/04/Marine-Railway-scaled.jpg,,,,,,,,,0,R&amp;J Machine,RJ-MARINE-RAILWAY,2026,order,consultation,"Type|Dual-Track Aluminum Railway
Winch|Manual or Electric
Sizing|Custom Track Length
Warranty|R&J Machine",1,"Marine railways are the solution for properties where lifts don't work. Shallow shorelines, sloped bedrock, beach-launch setups.",,,,,,,,,,,,
303,simple,WA-OTTER-8X10,,Wave Armor Otter Swim Raft 8'x10',1,0,visible,"Polyethylene swim raft. 8x10 foot, 3000 lb capacity.","<p>Wave Armor Otter Swim Raft — 8'x10' polyethylene raft, rated for 3000 lbs. Available in Tan/Blue and Tan/Green. The cottage-crowd must-have for summer.</p>",,,taxable,,backorder,,,0,0,,,,,0,,,,,,,http://reyco.glvmarketing.ca/wp-content/uploads/2026/04/6396_20250122114139183.jpg,,,,,,,,,0,R&amp;J Machine,WA-OTTER-8X10,2026,in_stock,consultation,"Size|8'x10'
Capacity|3,000 lbs
Material|Polyethylene
Colours|Tan/Blue, Tan/Green
Warranty|Wave Armor",1,Otter Swim Rafts are the most-requested Wave Armor item we sell. Essential cottage kit for summer.,,,,,,,,,,,,
304,simple,EC-CS2511P-26,,Echo CS-2511P Compact Pro Chainsaw,1,0,visible,Compact pro chainsaw for top-handle climbing and tight-quarter work.,"<p>CS-2511P — compact pro saw for arborist top-handle climbing and tight-space work. 25cc, lightweight. For pros working at height.</p>",,,taxable,,backorder,,,0,0,,,,,0,,,,,,,http://reyco.glvmarketing.ca/wp-content/uploads/2026/04/EC-CS2511P-26.jpg,,,,,,,,,0,Echo,EC-CS2511P-26,2026,new,on_order,"Engine|25cc 2-Stroke
Bar|12-14""
Tier|Compact Pro
Warranty|Echo Pro 2-yr",1,Casey has been selling Echo for years. These are the models we stock and service regularly at our shop.,,,,,,,,,,,,
305,simple,EC-CS2511T-26,,Echo CS-2511T Top-Handle Chainsaw,1,0,visible,25cc top-handle for climber and arborist use.,<p>CS-2511T — 25cc top-handle climber chainsaw. For professional arborists working at height.</p>,,,taxable,,backorder,,,0,0,,,,,0,,,,,,,http://reyco.glvmarketing.ca/wp-content/uploads/2026/04/EC-CS2511T-26.jpg,,,,,,,,,0,Echo,EC-CS2511T-26,2026,new,on_order,"Engine|25cc 2-Stroke
Handle|Top
Tier|Pro Climbing
Warranty|Echo Pro 2-yr",1,Casey has been selling Echo for years. These are the models we stock and service regularly at our shop.,,,,,,,,,,,,
306,simple,EC-CS271T-26,,Echo CS-271T Top-Handle Chainsaw,1,0,visible,27cc top-handle arborist saw.,<p>CS-271T — 27cc top-handle for arborist work. Mid-tier climber saw.</p>,,,taxable,,backorder,,,0,0,,,,,0,,,,,,,http://reyco.glvmarketing.ca/wp-content/uploads/2026/04/EC-CS271T-26.jpg,,,,,,,,,0,Echo,EC-CS271T-26,2026,new,on_order,"Engine|26.9cc 2-Stroke
Handle|Top
Tier|Pro Arborist
Warranty|Echo Pro 2-yr",1,Casey has been selling Echo for years. These are the models we stock and service regularly at our shop.,,,,,,,,,,,,
307,simple,EC-CS3510-26,,Echo CS-3510 Homeowner Chainsaw,1,0,visible,35cc homeowner saw for small firewood and storm cleanup.,<p>CS-3510 — 35cc homeowner chainsaw. Step up from the CS-310 entry level. Good for 2-3 cords of firewood annually.</p>,,,taxable,,backorder,,,0,0,,,,,0,,,,,,,http://reyco.glvmarketing.ca/wp-content/uploads/2026/04/EC-CS3510-26.jpg,,,,,,,,,0,Echo,EC-CS3510-26,2026,new,on_order,"Engine|35cc 2-Stroke
Bar|14-16""
Tier|Homeowner
Warranty|Echo 5-yr Consumer",1,Casey has been selling Echo for years. These are the models we stock and service regularly at our shop.,,,,,,,,,,,,
308,simple,EC-CS355T-26,,Echo CS-355T Top-Handle Chainsaw,1,0,visible,Pro arborist top-handle with 35cc displacement.,<p>CS-355T — 35cc pro arborist top-handle. More power than the CS-271T for demanding professional climbing work.</p>,,,taxable,,backorder,,,0,0,,,,,0,,,,,,,http://reyco.glvmarketing.ca/wp-content/uploads/2026/04/EC-CS355T-26.jpg,,,,,,,,,0,Echo,EC-CS355T-26,2026,new,on_order,"Engine|35cc 2-Stroke
Handle|Top
Tier|Pro Arborist
Warranty|Echo Pro 2-yr",1,Casey has been selling Echo for years. These are the models we stock and service regularly at our shop.,,,,,,,,,,,,
309,simple,EC-CS361P-26,,Echo CS-361P Mid Pro Chainsaw,1,0,visible,36cc mid-tier pro chainsaw for daily commercial use.,<p>CS-361P — mid-tier pro-grade 36cc chainsaw. Pro duty cycle in a lighter package.</p>,,,taxable,,backorder,,,0,0,,,,,0,,,,,,,http://reyco.glvmarketing.ca/wp-content/uploads/2026/04/EC-CS361P-26.jpg,,,,,,,,,0,Echo,EC-CS361P-26,2026,new,on_order,"Engine|36.3cc 2-Stroke
Bar|16-18""
Tier|Mid Pro
Warranty|Echo Pro 2-yr",1,Casey has been selling Echo for years. These are the models we stock and service regularly at our shop.,,,,,,,,,,,,
